Datum;Anfang;Ende;Deutschland/Luxemburg [€/MWh] Originale Auflösungen;∅ Anrainer DE/LU [€/MWh] Originale Auflösungen;Belgien [€/MWh] Originale Auflösungen;Dänemark 1 [€/MWh] Originale Auflösungen;Dänemark 2 [€/MWh] Originale Auflösungen;Frankreich [€/MWh] Originale Auflösungen;Niederlande [€/MWh] Originale Auflösungen;Norwegen 2 [€/MWh] Originale Auflösungen;Österreich [€/MWh] Originale Auflösungen;Polen [€/MWh] Originale Auflösungen;Schweden 4 [€/MWh] Originale Auflösungen;Schweiz [€/MWh] Originale Auflösungen;Tschechien [€/MWh] Originale Auflösungen;DE/AT/LU [€/MWh] Originale Auflösungen;Italien (Nord) [€/MWh] Originale Auflösungen;Slowenien [€/MWh] Originale Auflösungen;Ungarn [€/MWh] Originale Auflösungen
21.09.2022;16:00;17:00;364,32;337,36;331,96;364,32;364,32;350,11;301,5;383,43;364,32;178,56;364,32;341,73;366,4;-;364,43;364,43;366,82
21.09.2022;17:00;18:00;406,74;374,67;366,62;406,74;406,74;389,45;328,95;406,74;406,74;190,26;406,74;403,34;409,01;-;389,45;406,9;409,64
21.09.2022;18:00;19:00;470;444,88;470;470;470;470;470;455,43;470;218,63;455,43;474,22;470;-;470;470;470
21.09.2022;19:00;20:00;574,51;527,18;574,51;574,51;574,51;574,51;574,51;472,18;574,51;251;472,18;582,04;574,51;-;574,51;574,51;574,51
21.09.2022;20:00;21:00;490,53;460,74;490,53;490,53;490,53;490,53;490,53;445,32;490,53;231,41;445,32;512,4;490,53;-;490,53;490,53;490,53
21.09.2022;21:00;22:00;403,66;383,18;403,66;403,66;403,66;403,66;403,66;402,94;403,66;185,06;402,94;398,38;403,66;-;403,66;403,66;403,66
21.09.2022;22:00;23:00;370;353,28;370;370;370;370;370;368,92;370;192,17;361,12;373,83;370;-;370;370;370
21.09.2022;23:00;00:00;349,39;332,41;349,39;349,39;349,39;349,39;349,39;359,75;349,39;173,39;341;336,62;349,39;-;349,39;349,39;349,39
22.09.2022;00:00;01:00;373,07;333,45;373,07;373,07;373,07;373,07;373,07;374,09;373,07;178,66;148,8;354,9;373,07;-;373,07;373,07;373,07
22.09.2022;01:00;02:00;339,41;300,81;339,41;339,41;339,41;339,41;339,41;349,55;339,41;175,38;71,37;336,78;339,41;-;351,7;339,41;339,41
22.09.2022;02:00;03:00;330,08;292,9;330,08;330,08;330,08;330,08;330,08;339,94;330,08;174,74;68,03;328,65;330,08;-;330,08;330,08;330,08
22.09.2022;03:00;04:00;310,94;278,17;310,94;310,94;310,94;310,94;310,94;320,22;310,94;175,21;66,02;321,87;310,94;-;310,94;310,94;310,94
22.09.2022;04:00;05:00;322,2;292,52;322,2;322,2;322,2;322,2;322,2;329,9;322,2;176,77;132,57;323,08;322,2;-;322,2;322,2;322,2
22.09.2022;05:00;06:00;360;333,65;360;360;360;360;360;373,23;360;189,48;229,93;357,56;360;-;361,38;360;360
22.09.2022;06:00;07:00;435,1;411,29;435,1;435,1;435,1;435,1;435,1;409,69;435,1;225,6;409,69;433,48;435,1;-;435,1;435,1;435,1
22.09.2022;07:00;08:00;536,03;498,3;536,03;536,03;536,03;536,03;536,03;469,64;536,03;233,88;469,64;555,94;536,03;-;536,03;536,03;536,03
22.09.2022;08:00;09:00;498,8;474,65;495,83;498,8;498,8;511,74;498,8;475,06;492,01;236,88;476,48;538,56;498,16;-;511,74;511,74;499,42
22.09.2022;09:00;10:00;387,88;376,42;387,88;387,88;387,88;448,37;387,88;387,88;369,95;193,34;387,88;415,66;385,97;-;448,37;430,03;388
22.09.2022;10:00;11:00;333,9;330,1;320,69;333,9;333,9;392,44;333,68;351,38;334,35;175,68;333,9;392,5;328,64;-;420;420;331,19
22.09.2022;11:00;12:00;301;313,86;324,99;301;301;410;326,62;310,62;319,98;173,91;301;385,49;297,81;-;410;410;303,86
22.09.2022;12:00;13:00;294,36;298,55;229,2;294,36;294,36;355,17;267,3;303,78;361,5;173,83;294,36;375,01;335,22;-;361,5;361,5;352,95
22.09.2022;13:00;14:00;275,84;282,55;176,08;275,84;275,84;357,66;232,94;291,29;361,37;172,6;275,84;360,07;328,55;-;361,37;361,37;351,11
22.09.2022;14:00;15:00;288,07;300,32;261,3;288,07;288,07;368,35;283,36;319,09;355,04;173,8;288,07;354,96;323,43;-;381,49;381,49;340,95
22.09.2022;15:00;16:00;310,94;313,18;261,3;310,94;310,94;354,32;289,51;355;368,75;174,03;310,94;358,91;350,3;-;381,49;381,49;368,75
22.09.2022;16:00;17:00;376,92;359,29;377,24;376,92;376,92;379,84;376,92;370,65;376,92;180,67;367,87;385,32;382,92;-;413,99;413,99;389,64
22.09.2022;17:00;18:00;437,74;408,68;437,74;437,74;437,74;437,74;437,74;408,87;437,74;196,28;408,87;417,23;437,74;-;437,74;437,74;437,74
22.09.2022;18:00;19:00;493,68;453,19;480,84;493,68;493,68;489,09;469,3;409,02;492,12;257,44;409,02;497,41;493,52;-;489,09;492,32;493,06
22.09.2022;19:00;20:00;600;534,16;600;600;600;600;600;405,99;600;284,04;405,99;579,77;600;-;600;600;600
22.09.2022;20:00;21:00;510;468,02;510;510;510;510;510;404,43;510;267,29;404,43;502,05;510;-;510;510;510
22.09.2022;21:00;22:00;418,38;391,77;418,38;418,38;418,38;418,38;418,38;384,07;418,38;197,01;379,95;419,79;418,38;-;441,02;418,38;418,38
22.09.2022;22:00;23:00;396,34;352,77;396,34;396,34;396,34;396,34;396,34;379,93;396,34;195,09;135,9;395,17;396,34;-;426,23;396,34;396,34
22.09.2022;23:00;00:00;378,69;327,55;378,69;378,69;378,69;378,69;378,69;367,71;378,69;177,47;48,71;358,36;378,69;-;410,55;378,69;378,69
23.09.2022;00:00;01:00;352,56;308,01;352,56;352,56;352,56;352,56;352,56;342,33;352,56;192,79;50,06;335,01;352,56;-;376,88;352,56;352,56
23.09.2022;01:00;02:00;320,23;280,87;322,86;320,23;320,23;332,87;323,42;310,94;314,95;176,88;46,9;299,82;320,42;-;369,88;322,95;320,73
23.09.2022;02:00;03:00;312,58;272,62;312,58;312,58;312,58;312,58;312,58;303,51;312,58;175;47,15;285,1;312,58;-;360;312,58;312,58
23.09.2022;03:00;04:00;300,48;263,19;300,48;300,48;300,48;300,48;300,48;291,77;300,48;174,35;49,7;275,88;300,48;-;361,5;300,48;300,48
23.09.2022;04:00;05:00;303,12;266,48;303,12;303,12;303,12;303,12;303,12;301,97;303,12;175,7;51,79;279,93;303,12;-;369,59;303,12;303,12
23.09.2022;05:00;06:00;324,57;291,29;324,57;324,57;324,57;324,57;324,57;345,96;324,57;204,18;68,23;313,88;324,57;-;371,45;324,57;324,57
23.09.2022;06:00;07:00;410,66;383,16;410,66;410,66;410,66;410,66;410,66;360,31;410,66;230,21;349,96;399,65;410,66;-;414,99;410,66;410,66
23.09.2022;07:00;08:00;455,29;425,5;453,32;455,29;455,29;462,75;455,29;385,96;455,29;252,22;385,96;455,93;463,2;-;496,29;496,29;472,09
23.09.2022;08:00;09:00;424,57;408,38;412,77;424,57;424,57;473,61;424,57;400,47;415,13;252,3;400,47;423,1;440,58;-;571,36;571,36;461,28
23.09.2022;09:00;10:00;376,02;359,47;320,73;376,02;376,02;467,5;358,08;374,57;344,95;188,94;374,57;399,07;373,76;-;467,5;467,5;382,11
23.09.2022;10:00;11:00;350,92;349,35;372,16;350,92;350,92;406,83;368,85;362,14;365,18;171,33;350,92;393,7;349,89;-;406,83;368,14;352,12
23.09.2022;11:00;12:00;338,56;338,28;345,65;338,56;338,56;401,99;350;350,25;354,64;171,24;338,56;392,87;338,79;-;401,99;357,93;341,46
23.09.2022;12:00;13:00;318,16;318,53;317,86;318,16;318,16;400,07;318,16;342,04;317,72;156,98;318,16;379,95;316,53;-;400,07;400,07;329,99
23.09.2022;13:00;14:00;295,3;308,68;294,05;295,3;295,3;397,28;307,52;330,11;301,71;171,22;295,3;377,91;329,82;-;397,28;397,28;352,64
23.09.2022;14:00;15:00;324,92;323,12;332,81;324,92;324,92;397,28;338;335,31;305,89;171,39;317,12;385,02;321,65;-;397,28;340,45;323,12
23.09.2022;15:00;16:00;330,76;331,88;358,82;330,76;330,76;406,12;354,12;341,34;321,9;174,17;322,82;380,04;329,78;-;406,12;406,12;341,5
23.09.2022;16:00;17:00;372,14;361,98;387,3;372,14;372,14;411,23;384,97;360,6;375;178,76;360,6;392;387,01;-;411,23;428,42;401,39
23.09.2022;17:00;18:00;422,09;391,31;422,09;422,09;422,09;422,09;422,09;364,52;422,09;209,3;364,52;411,48;422,09;-;422,09;422,09;422,09
23.09.2022;18:00;19:00;460,13;424,57;460,13;460,13;460,13;460,13;460,13;376,95;460,13;261,68;376,95;433,77;460,13;-;467,5;460,13;460,13
23.09.2022;19:00;20:00;473,02;436,25;476,92;473,02;473,02;485,37;475;385,93;420,1;293,03;385,93;471,85;458,54;-;609,99;609,99;577,35
23.09.2022;20:00;21:00;435,61;406,07;436,63;435,61;435,61;450,76;437,58;385,93;384,94;268,05;385,93;425,06;420,69;-;569,99;569,99;541,2
23.09.2022;21:00;22:00;395,48;352,81;384,99;395,48;395,48;406,61;391,46;370,4;385,43;196,19;160,2;399,21;395,51;-;428,6;428,6;404,12
23.09.2022;22:00;23:00;381,86;338;387,8;381,86;381,86;396,02;386,8;367,2;369,95;212,04;70,51;384,99;379,01;-;401,39;393,46;393,46
23.09.2022;23:00;00:00;360,93;320,98;359,75;360,93;360,93;397,19;358,04;351,12;369,91;175,29;57,24;373,06;367,36;-;397,19;391,29;375,63
24.09.2022;00:00;01:00;377,94;337,17;377,94;377,94;377,94;377,94;377,94;354,33;377,94;254,68;61,16;393,16;377,94;-;385,74;377,94;377,94
24.09.2022;01:00;02:00;344,12;307,16;344,12;344,12;344,12;344,12;344,12;345,35;344,12;192,51;59,67;372,42;344,12;-;368;344,12;344,12
24.09.2022;02:00;03:00;312,03;280,28;312,03;312,03;312,03;312,03;312,03;304,43;312,03;180,78;60,06;353,62;312,03;-;365;312,03;312,03
24.09.2022;03:00;04:00;307,23;274,4;307,23;307,23;307,23;307,23;307,23;298,32;307,23;180,69;60,66;328,08;307,23;-;360,68;307,23;307,23
24.09.2022;04:00;05:00;306,29;273,3;306,29;306,29;306,29;306,29;306,29;297,41;306,29;180,7;64,07;320,1;306,29;-;360;306,29;306,29
24.09.2022;05:00;06:00;312,74;278,56;314,54;312,74;312,74;317,26;314,36;305,31;301,67;187,1;65,68;319,98;312,74;-;360,34;360,34;340,26
24.09.2022;06:00;07:00;345,2;302,55;346,3;345,2;345,2;347,99;345,2;342,22;335,02;176,83;67,13;335,14;341,82;-;379,38;379,38;369,96
24.09.2022;07:00;08:00;371,78;328,02;372,6;371,78;371,78;373,81;371,78;352,53;366,03;195,51;70,11;389,24;373,08;-;401,48;401,48;394,1
24.09.2022;08:00;09:00;370,66;340,64;371,28;370,66;370,66;371,99;370,66;359,17;369,95;217,06;175,53;396,43;373,61;-;389,65;389,65;380,41
24.09.2022;09:00;10:00;375,15;348,48;375,31;375,15;375,15;375,5;375,15;363,52;374,93;204,71;238,99;399,77;375,15;-;380;380;377,18
24.09.2022;10:00;11:00;369,93;348,74;369,93;369,93;369,93;369,93;369,93;358,46;369,93;189,11;299,82;399,29;369,93;-;369,93;369,93;369,93
24.09.2022;11:00;12:00;363,49;342,2;363,49;363,49;363,49;363,49;363,49;352,22;363,49;182,93;288,61;395,98;363,49;-;363,49;363,49;363,49
24.09.2022;12:00;13:00;330;316,24;337,43;330;330;347,96;330;340,56;328,73;179,77;235,86;387,31;331;-;347,96;347,96;333,18
24.09.2022;13:00;14:00;298,29;288,15;298,29;298,29;298,29;298,29;298,29;307,84;298,29;178,69;243,84;351,29;298,29;-;368,24;298,29;298,29
24.09.2022;14:00;15:00;299;286,12;299;299;299;299;299;308,57;299;179,56;248,95;317,25;299;-;362,72;299;299
24.09.2022;15:00;16:00;317,11;300,08;317,11;317,11;317,11;317,11;317,11;329,78;317,11;183,93;251,29;316,07;317,11;-;329,88;317,11;317,11
24.09.2022;16:00;17:00;357;336,81;357;357;357;357;357;346,71;357;216,62;309,17;333,37;357;-;357;357;357
24.09.2022;17:00;18:00;374,47;363,19;374,49;374,47;374,47;374,54;374,47;359,64;374,64;261,82;359,64;392,55;374,35;-;374,54;375,2;374,56
24.09.2022;18:00;19:00;409,63;385,37;403,63;409,63;409,63;410,63;385,7;379,18;374,94;287,24;379,18;410,18;389,09;-;410,63;493,79;535,94
24.09.2022;19:00;20:00;427,76;406,91;434,85;427,76;427,76;440,78;433,95;392,7;369,99;336,46;392,7;411,55;407,47;-;458,29;576,06;579,99
24.09.2022;20:00;21:00;407,68;389,66;410,3;407,68;407,68;413,39;407,68;383,22;374,99;289,64;383,22;408,45;400,03;-;444,15;480,56;480,25
24.09.2022;21:00;22:00;371,55;348,48;372,04;371,55;371,55;372,96;371,55;360,03;365,41;231,26;251,85;395,83;369,2;-;387,15;387,15;384,97
24.09.2022;22:00;23:00;362,73;332,75;362,73;362,73;362,73;362,73;362,73;346,48;362,73;188,56;199,3;386,75;362,73;-;362,73;362,73;362,73
24.09.2022;23:00;00:00;314,97;290,1;314,97;314,97;314,97;314,97;314,97;324,95;314,97;173,88;129,88;357,55;314,97;-;340;314,97;314,97
25.09.2022;00:00;01:00;268,66;252,61;268,66;268,66;268,66;268,66;268,66;328,87;268,66;175,67;89;304,57;268,66;-;322,7;268,66;268,66
25.09.2022;01:00;02:00;230;220,7;230;230;230;230;230;312,17;230;148,67;80,55;276,28;230;-;327,23;230;230
25.09.2022;02:00;03:00;215,24;207,46;215,24;215,24;215,24;215,24;215,24;285,52;215,24;143,09;78,71;268,06;215,24;-;323,35;215,24;215,24
25.09.2022;03:00;04:00;215,16;204,77;215,16;215,16;215,16;215,16;215,16;268,61;215,16;148,67;77,54;251,57;215,16;-;315,29;215,16;215,16
25.09.2022;04:00;05:00;194,4;183,24;194,4;194,4;194,4;194,4;194,4;200,62;194,4;148,67;80,94;224,61;194,4;-;323;194,4;194,4
25.09.2022;05:00;06:00;197,6;190,36;197,6;197,6;197,6;197,6;197,6;203,92;197,6;152,01;116,97;237,84;197,6;-;323;197,6;197,6
25.09.2022;06:00;07:00;228,14;216,05;228,14;228,14;228,14;228,14;228,14;238,3;228,14;163,86;122,17;255,23;228,14;-;327,08;228,14;228,14
25.09.2022;07:00;08:00;239,9;227,57;239,9;239,9;239,9;239,9;239,9;247,57;239,9;169,79;136,52;270,07;239,9;-;329,53;239,9;239,9
25.09.2022;08:00;09:00;278,74;262,45;278,74;278,74;278,74;278,74;278,74;287,65;278,74;171,45;195,21;281,45;278,74;-;336,7;278,74;278,74
25.09.2022;09:00;10:00;291,6;274,54;290,27;291,6;291,6;291,6;287,15;300,92;291,6;168,14;214,32;301,14;291,6;-;336,29;308,13;297,46
25.09.2022;10:00;11:00;271,97;252,49;249,57;271,97;271,97;261,38;209,9;299,83;274,72;132,69;243,27;290,09;271,97;-;330,11;274,72;274,72
25.09.2022;11:00;12:00;277;248,92;241,64;277;277;258,68;145;320,81;277;126,14;253,61;284,2;277;-;323;279,73;279,79
25.09.2022;12:00;13:00;266,48;235,65;220,77;266,48;266,48;250,16;145;275,01;275,04;126,06;215,54;280,07;271,58;-;278,49;275,04;275,04
25.09.2022;13:00;14:00;238,34;213,82;196,3;238,34;238,34;226,11;110;245,96;238,83;126,06;227,8;265,97;238,34;-;239,47;238,83;239,55
25.09.2022;14:00;15:00;211,34;197,6;185;211,34;211,34;205,13;135;232,99;211,34;132,99;206,27;230,89;211,34;-;211,34;211,34;212,16
25.09.2022;15:00;16:00;218,59;208,76;194,32;218,59;218,59;209,59;152,8;262,96;220,94;147,97;213,34;238,64;218,59;-;220,94;220,94;220,99
25.09.2022;16:00;17:00;266,2;246,65;227,2;266,2;266,2;250,39;174;313,73;270,09;174,16;229,38;273,21;268,62;-;315,29;270,42;270,63
25.09.2022;17:00;18:00;328,13;317,81;326,13;328,13;328,13;328,13;328,13;343,62;335,24;187,9;320,25;337,06;333,19;-;345,84;345,84;343,93
25.09.2022;18:00;19:00;380,09;361,18;380,09;380,09;380,09;380,09;380,09;351,14;380,09;227,62;351,14;382,47;380,09;-;380,09;380,09;380,09
25.09.2022;19:00;20:00;412,03;391,32;412,16;412,03;412,03;412,26;412,14;357,58;410,92;293,99;357,58;412,08;411,77;-;415;415;414,69
25.09.2022;20:00;21:00;393,92;375,78;393,99;393,92;393,92;394,11;393,99;362,22;393,29;285,58;320,85;407,79;393,92;-;396,2;396,2;395,59
25.09.2022;21:00;22:00;369,97;342,15;369,97;369,97;369,97;369,97;369,97;354,36;369,97;214,34;213,62;391,57;369,97;-;380,39;369,97;369,97
25.09.2022;22:00;23:00;348,17;314,86;348,17;348,17;348,17;348,17;348,17;341,52;348,17;189,46;122,15;373,11;348,17;-;353,19;348,17;348,17
25.09.2022;23:00;00:00;294,43;264,3;294,43;294,43;294,43;294,43;294,43;287,33;294,43;171,31;42,91;344,76;294,43;-;321;294,43;294,43
26.09.2022;00:00;01:00;248,77;231,51;248,77;248,77;248,77;248,77;248,77;248,77;248,77;148,01;125,02;283,38;248,77;-;248,77;248,77;248,77
26.09.2022;01:00;02:00;179,85;173,79;179,85;179,85;179,85;179,85;179,85;181,49;179,85;130,51;60,59;280,16;179,85;-;179,85;179,85;179,85
26.09.2022;02:00;03:00;156,84;156,49;157,15;156,84;156,84;161,92;156,84;156,84;157,88;126,91;53,37;279,31;157,45;-;161,92;159,25;158,12
26.09.2022;03:00;04:00;121,24;134,24;119,8;121,24;121,24;131,81;118,18;124,86;136,39;137,23;56,08;273,57;136,26;-;149;141,81;143,34
26.09.2022;04:00;05:00;98,22;127,85;94,45;98,22;98,22;126,43;90,4;101,15;138,14;145,72;79,07;296,87;137,71;-;167,6;152,47;156,37
26.09.2022;05:00;06:00;155,92;174,1;139,61;155,92;155,92;173,2;142,8;160,91;205,01;166,44;119,98;304,22;191,12;-;293,2;230,37;263,51
26.09.2022;06:00;07:00;244,59;258,32;201,23;244,59;244,59;327,95;224;259,82;374,12;215,78;58,84;338,23;352,4;-;374,12;374,12;394,69
26.09.2022;07:00;08:00;333,89;336,05;268,94;333,89;333,89;393,43;297,62;325,88;407,61;197,11;325,88;380,26;432,07;-;430;430;453,64
26.09.2022;08:00;09:00;329,99;336;259,14;329,99;329,99;398,3;292,78;329,99;407,34;210,1;329,99;377,91;430,48;-;430;430;453,48
26.09.2022;09:00;10:00;291,5;304,8;250,68;291,5;291,5;336,54;269,9;302,7;374,94;197,75;291,5;364,29;381,48;-;413,51;403,23;412,03
26.09.2022;10:00;11:00;259,75;282,16;246,7;259,75;259,75;315,64;251,06;267,51;374,93;173,55;259,75;330,79;364,36;-;392,13;372,32;391,25
26.09.2022;11:00;12:00;217,48;259,06;243,7;217,48;217,48;301,7;234;223,97;378,96;168,89;217,48;333,04;313;-;382,27;366,42;368,43
26.09.2022;12:00;13:00;162,98;232,61;213,39;162,98;162,98;268,96;224,7;208,55;378,92;155,72;162,98;327,14;292,39;-;367,56;346,43;364,18
26.09.2022;13:00;14:00;173,93;216,6;192,76;173,93;173,93;192,76;200,15;200,03;336,57;155,9;169,76;318,1;268,66;-;367,07;336,57;322,57
26.09.2022;14:00;15:00;154,25;198,6;186,3;154,25;154,25;227,07;169,3;158,85;285,09;154,11;93,57;316,33;285,5;-;377,62;377,62;341,58
26.09.2022;15:00;16:00;165,24;203,96;176,31;165,24;165,24;207,67;165,24;231,58;285,07;172,02;61,79;324,85;288,5;-;385,83;357,99;369,44
26.09.2022;16:00;17:00;197,39;230,51;197,39;197,39;197,39;218,23;240;292,36;369,95;189,44;51,5;326,3;255,66;-;390,21;390,21;400,39
26.09.2022;17:00;18:00;309,08;291;310,17;309,08;309,08;315,21;314,55;307,7;379,92;228,12;56,29;344,43;326,4;-;396,21;393,21;431,67
26.09.2022;18:00;19:00;389,01;344,82;389,01;389,01;389,01;390,82;389,13;325,02;407,44;264,75;63,87;390,1;394,89;-;428,51;412,96;425,41
26.09.2022;19:00;20:00;419,01;373,99;417,71;419,01;419,01;422,6;417,71;331,8;443,82;327,76;63,57;401,17;449,69;-;489,99;458,5;480,23
26.09.2022;20:00;21:00;396,58;347,78;396,58;396,58;396,58;396,58;396,58;337,31;396,58;268,13;53,48;390,64;396,58;-;401,98;396,58;396,58
26.09.2022;21:00;22:00;329,7;291,27;329,7;329,7;329,7;329,7;329,7;324,57;329,7;183,95;42,39;345,14;329,7;-;383,91;329,7;329,7
26.09.2022;22:00;23:00;303,08;272,89;299,65;303,08;303,08;325,89;298,99;291,56;322,25;180,06;31,59;335,68;310;-;369,2;327,19;316,94
26.09.2022;23:00;00:00;263,91;237,98;263,91;263,91;263,91;263,91;263,91;280,57;263,91;166,68;18,77;304,37;263,91;-;371,04;263,91;263,91
27.09.2022;00:00;01:00;190,95;190,77;190,95;190,95;190,95;190,95;190,95;296,58;190,95;142,01;13,93;309,25;190,95;-;331,93;190,95;190,95
27.09.2022;01:00;02:00;180,24;177,36;180,24;180,24;180,24;180,24;180,24;236,88;180,24;143,92;13;295,48;180,24;-;298;180,24;180,24
27.09.2022;02:00;03:00;169,8;163,15;169,8;169,8;169,8;169,8;169,8;174,87;169,8;143,88;12,66;274,66;169,8;-;284,3;169,8;169,8
27.09.2022;03:00;04:00;151,3;149,78;151,3;151,3;151,3;151,3;151,3;155,82;151,3;146,07;12,97;273,64;151,3;-;265,49;151,3;151,3
27.09.2022;04:00;05:00;167,35;162,65;167,35;167,35;167,35;167,35;167,35;207,07;167,35;140,56;14,32;255,75;167,35;-;262,23;167,35;167,35
27.09.2022;05:00;06:00;209,97;208,04;183;209,97;209,97;222,81;178,69;291,55;270,99;182,61;16,2;299,7;222,9;-;314,9;291,99;318,47
27.09.2022;06:00;07:00;327,48;289,99;258,3;327,48;327,48;379,28;277,16;303,94;374,98;218,53;24,72;331,35;366,69;-;383,8;383,8;384,74
27.09.2022;07:00;08:00;415,95;357,1;400;415,95;415,95;430,24;407,38;320,6;426,87;219,63;59,41;400,09;431,97;-;437,33;437,33;436,54
27.09.2022;08:00;09:00;443,51;372,22;385,38;443,51;443,51;503,47;419,32;328,86;404,92;216,5;90,16;407,68;451,06;-;630;571,48;476,37
27.09.2022;09:00;10:00;412,29;346,94;169,8;412,29;412,29;680;271,62;327,27;412,29;211,41;69,95;411,45;437,92;-;680;635,85;472,31
27.09.2022;10:00;11:00;366,86;309,06;164;366,86;366,86;558;213,61;327,16;374,95;164,89;69,29;404,51;389,58;-;558;496,75;414,85
27.09.2022;11:00;12:00;351,37;297,96;169,81;351,37;351,37;520;215,64;324,32;374,95;149,37;68,76;381,42;370,57;-;520;435,29;385,02
27.09.2022;12:00;13:00;301,37;264,43;200,38;301,37;301,37;386,47;237,1;319,66;319,42;145,04;62,06;324,24;311,59;-;386,47;327,97;317,24
27.09.2022;13:00;14:00;293,27;256,83;226,16;293,27;293,27;349,57;250,54;303,72;306,27;143,91;60,86;297,59;300;-;377,1;308,97;303,37
27.09.2022;14:00;15:00;288,65;255,32;275,19;288,65;288,65;300,55;279,6;297,28;295,01;146,07;58,48;283,64;295,42;-;386,47;296,67;297,29
27.09.2022;15:00;16:00;295,21;264,71;292,16;295,21;295,21;297,93;292,91;311,2;295,86;170,62;57,42;307,71;295,55;-;377,65;295,98;295,71
27.09.2022;16:00;17:00;308,29;279,92;307,24;308,29;308,29;316,88;308,11;315,58;306,66;211,18;58,05;321,73;317,1;-;373,86;373,86;329,39
27.09.2022;17:00;18:00;365,3;321,15;365,45;365,3;365,3;365,66;365,47;322,48;369,92;215,37;62,05;368,66;367,03;-;377,1;370,85;375,28
27.09.2022;18:00;19:00;381,5;336,55;384,54;381,5;381,5;389,26;383,22;329,87;367,34;216,37;66,33;408,43;393,71;-;480;480;461,61
27.09.2022;19:00;20:00;418,99;360,13;424,06;418,99;418,99;432,27;421,79;332,77;374,96;234,24;65,16;422,56;415,67;-;588,07;570,63;543,3
27.09.2022;20:00;21:00;400,52;345,43;403,7;400,52;400,52;408,23;402,63;335,2;370;219,22;60,39;406,29;393;-;506,1;489,98;475,61
27.09.2022;21:00;22:00;351,43;310,57;351,43;351,43;351,43;351,43;351,43;326,39;351,43;199,8;52,37;377,67;351,43;-;374,26;351,43;351,43
27.09.2022;22:00;23:00;333,69;293,51;333,69;333,69;333,69;333,69;333,69;316,23;333,69;199,74;46,1;330,72;333,69;-;365,65;333,69;333,69
27.09.2022;23:00;00:00;319,71;276,1;319,71;319,71;319,71;319,71;319,71;310,44;319,71;164,89;34,73;289,06;319,71;-;361,6;319,71;319,71
28.09.2022;00:00;01:00;306,42;269,24;306,42;306,42;306,42;306,42;306,42;296,92;306,42;164,2;45,57;310,01;306,42;-;306,42;306,42;306,42
28.09.2022;01:00;02:00;275,78;245,46;275,78;275,78;275,78;275,78;275,78;267,23;275,78;163,73;45,17;293,51;275,78;-;275,78;275,78;275,78
28.09.2022;02:00;03:00;245,94;219,7;245,94;245,94;245,94;245,94;245,94;238,31;245,94;144,38;45,81;266,61;245,94;-;245,94;245,94;245,94
28.09.2022;03:00;04:00;242,98;217,88;242,98;242,98;242,98;242,98;242,98;235,45;242,98;153,94;46,7;259,71;242,98;-;242,98;242,98;242,98
28.09.2022;04:00;05:00;273,77;242,23;273,77;273,77;273,77;273,77;273,77;265,28;273,77;165,05;47,04;270,73;273,77;-;273,77;273,77;273,77
28.09.2022;05:00;06:00;307,13;272,48;307,13;307,13;307,13;307,13;307,13;296,56;307,13;189,87;50,63;310,36;307,13;-;307,13;307,13;307,13
28.09.2022;06:00;07:00;383,17;337,29;383,17;383,17;383,17;383,17;383,17;301,81;383,17;246,43;56,48;423,25;383,17;-;383,17;383,17;383,17
28.09.2022;07:00;08:00;472,63;403,25;472,63;472,63;472,63;472,63;472,63;302,3;472,63;266,14;69,02;489,84;472,63;-;472,63;472,63;472,63
28.09.2022;08:00;09:00;500,38;422,36;500,38;500,38;500,38;500,38;500,38;314,09;500,38;223,58;76,26;529,36;500,38;-;500,38;500,38;500,38
28.09.2022;09:00;10:00;429,91;370,86;394,68;429,91;429,91;453,1;399,9;322,15;419,95;214,43;77,24;509,06;429,14;-;453,1;430,67;429,02
28.09.2022;10:00;11:00;409,97;351,75;376,73;409,97;409,97;434,76;386,2;317,2;400,1;169,96;76,49;478,02;409,8;-;434,76;409,75;411,12
28.09.2022;11:00;12:00;394,6;341,85;375,84;394,6;394,6;406,74;381,57;313,26;379,93;165,43;76,34;477,97;394,11;-;406,74;383,88;400,98
28.09.2022;12:00;13:00;353,76;314,63;314,25;353,76;353,76;383,62;325,81;314,84;360,55;163,73;76,09;453,17;361,37;-;383,62;351,34;374,34
28.09.2022;13:00;14:00;346,45;307,56;315,04;346,45;346,45;369,95;324,24;317,98;351,66;156,8;76,43;425,31;352,86;-;369,95;343,02;364,41
28.09.2022;14:00;15:00;331,8;297,1;283,17;331,8;331,8;369,95;299,92;319,34;340,57;156,84;76,81;418,94;339,01;-;369,95;336,43;345,35
28.09.2022;15:00;16:00;357,91;315,2;346,68;357,91;357,91;366,91;350;318,83;360,13;157,3;76,88;415,49;359,2;-;366,91;360,51;359,7
28.09.2022;16:00;17:00;384,98;337,5;384,98;384,98;384,98;384,98;384,98;309,53;384,98;209,83;72,22;426,01;384,98;-;384,98;384,98;384,98
28.09.2022;17:00;18:00;435,59;372,87;435,59;435,59;435,59;435,59;435,59;305,03;435,59;215,26;75,92;456,25;435,59;-;435,59;435,59;435,59
28.09.2022;18:00;19:00;510,79;428,52;509,53;510,79;510,79;510;507,12;309,5;510,62;247,5;75,72;511,46;510,68;-;510;510,61;510,73
